id,quantity,value,unit,uncertainty,source,command,note
LH_dcp_ideal_mean,<c0_pv - c_pl> 平均,-2313.9115866629,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_mean,<dL/dT> 数值平均,-2386.6453622708,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_resid,数值斜率 - 理想气体斜率,-72.733775607885,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_resid_pct,数值斜率与理想气体斜率的相对差,3.0475317681334,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_L28,IAPWS-95 h_fg(28 degC),2434560.4855838,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_slope28,28~50 degC 最小二乘斜率,-2391.0094183822,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_resid28,28 degC 锚点式在 20~50 degC 的最大残差,109.2122494136,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_resid28_pct,"同上, 相对值",0.0044859123468198,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_work_a,工作区间 28~50 degC 线性拟合截距,2501577.8045821,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_work_b,工作区间 28~50 degC 线性拟合斜率,-2391.0094183822,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Rv,水蒸气比气体常数 R_v,461.51804999998,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Mw,水摩尔质量 M_w,0.01801546573964,kg/mol,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_L0,三相点潜热 L(T_t),2500866.8754405,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_anchor_b,三相点定标斜率,-2385.1495161313,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_L40,定标式 H_evap(40 degC),2405868.3725632,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_L20,定标式 H_evap(20 degC),2453688.5609309,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_L50,定标式 H_evap(50 degC),2381958.2783794,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_L0C,定标式外推 H_evap(0 degC),2501508.7492985,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Ltrip,IAPWS-95 h_fg(三相点),2500914.5796839,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_psat_trip,三相点饱和蒸气压,611.65477100787,Pa,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
